,Image_name,Card-set,Card_number,Rarity,Card_name,Card type,Attribute,Types,Level,Attack,Defense
3586,FOTB-EN007 UR.png,Force of the Breaker,FOTB-EN007,Ultra Rare,Crystal Beast Sapphire Pegasus,Monster,WIND,Beast / Effect,4,1800,1200
3587,STBL-EN082 R.png,Starstrike Blast,STBL-EN082,Rare,Droll & Lock Bird,Monster,WIND,Spellcaster / Effect,1,0,0
3588,LON-009 C.png,Labyrinth of Nightmare,LON-009,Common,Shining Abyss,Monster,LIGHT,Fairy / Normal,4,1600,1800
3589,PHRA-EN099 SR.png,Phantom Rage,PHRA-EN099,Super Rare,Virtual World Hime - Nyannyan,Monster,WIND,Psychic / Effect,3,1500,1500
3590,SHVI-EN096 UR.png,Shining Victories,SHVI-EN096,Ultra Rare,Stardust Sifr Divine Dragon,Monster,LIGHT,Dragon / Synchro / Effect,12,4000,4000
3591,GAOV-EN002 C.png,Galactic Overlord,GAOV-EN002,Common,Hieratic Seal of the Sun Dragon Overlord,Monster,LIGHT,Dragon,8,0,0
3592,TDIL-EN041 SP.png,The Dark Illusion,TDIL-EN041,Short Print,Wrecker Panda,Monster,EARTH,Beast / Effect,2,800,800
3593,SHSP-EN033 C.png,Shadow Specters,SHSP-EN033,Common,Yellow-Bellied Oni,Monster,DARK,Zombie / Effect,4,1000,1000
3594,CSOC-EN019 C.png,Crossroads of Chaos,CSOC-EN019,Common,Iron Chain Blaster,Monster,EARTH,Warrior / Effect,2,1100,0
3595,CRMS-EN001 SR.png,Crimson Crisis,CRMS-EN001,Super Rare,Turret Warrior,Monster,EARTH,Warrior / Effect,5,1200,2000
3596,ETCO-EN005 C.png,Eternity Code,ETCO-EN005,Common,Gouki Guts,Monster,EARTH,Warrior / Effect,1,800,0
3597,SOVR-EN039 UR.png,Stardust Overdrive,SOVR-EN039,Ultra Rare,Divine Grace - Northwemko,Monster,LIGHT,Spellcaster / Ritual / Effect,7,2700,1200
3598,STBL-EN002 C.png,Starstrike Blast,STBL-EN002,Common,Mirror Ladybug,Monster,LIGHT,Insect / Effect,1,100,100
3599,TAEV-EN020 SR.png,Tactical Evolution,TAEV-EN020,Super Rare,Aquarian Alessa,Monster,WATER,Aqua / Gemini,4,1500,500
3600,PHSW-EN081 SR.png,Photon Shockwave,PHSW-EN081,Super Rare,Photon Sabre Tiger,Monster,LIGHT,Beast / Effect,3,2000,300
3601,IOC-022 C.png,Invasion of Chaos,IOC-022,Common,Silpheed,Monster,WIND,Fairy / Effect,4,1700,700
3602,ABPF-EN083 SR.png,Absolute Powerforce,ABPF-EN083,Super Rare,Super-Nimble Mega Hamster,Monster,EARTH,Beast / Flip / Effect,4,1100,1800
3603,BACH-EN003 UR.png,Battle of Chaos,BACH-EN003,Ultra Rare,Timaeus the United Dragon,Monster,LIGHT,Dragon / Effect,8,2800,1800
3604,CSOC-EN097 ScR.png,Crossroads of Chaos,CSOC-EN097,Secret Rare,Neos Wiseman,Monster,LIGHT,Spellcaster / Effect,10,3000,3000
3605,EXFO-EN033 R.png,Extreme Force,EXFO-EN033,Rare,Desmanian Devil,Monster,EARTH,Beast / Effect,4,1700,1400
3606,SHVI-EN020 UR.png,Shining Victories,SHVI-EN020,Ultra Rare,Sage with Eyes of Blue,Monster,LIGHT,Spellcaster / Tuner / Effect,1,0,1500
3607,DUEA-EN010 R.png,Duelist Alliance,DUEA-EN010,Rare,Performapal Turn Toad,Monster,WATER,Aqua / Pendulum / Effect,2,0,800
3608,GAOV-EN004 SR.png,Galactic Overlord,GAOV-EN004,Super Rare,Tasuke Knight,Monster,LIGHT,Warrior / Effect,4,1700,100
3609,CHIM-EN000 R.png,Chaos Impact,CHIM-EN000,Rare,Monster Express,Monster,EARTH,Machine / Effect,4,1500,1200
3610,REDU-EN081 UR.png,Return of the Duelist,REDU-EN081,Ultra Rare,Prophecy Destroyer,Monster,DARK,Spellcaster / Effect,6,2500,1200
3611,CORE-EN090 C.png,Clash of Rebellions,CORE-EN090,Common,Performapal Silver Claw,Monster,DARK,Beast / Pendulum / Effect,4,1800,700
3612,DANE-EN015 R.png,Dark Neostorm,DANE-EN015,Rare,"Filo, Messenger Fur Hire",Monster,WIND,Winged Beast / Effect,1,0,0
3613,COTD-EN082 R.png,Code of the Duelist,COTD-EN082,Rare,Revendread Slayer,Monster,DARK,Zombie / Ritual / Effect,6,2400,0
3614,STBL-EN088 R.png,Starstrike Blast,STBL-EN088,Rare,"Karakuri Barrel mdl 96 ""Shinkuro""",Monster,EARTH,Machine / Tuner,2,400,400
3615,PRIO-EN090 C.png,Primal Origin,PRIO-EN090,Common,Bolt Penguin,Monster,WATER,Thunder,3,1100,800
3616,LODT-EN082 ScR.png,Light of Destruction,LODT-EN082,Secret Rare,"Ehren, Lightsworn Monk",Monster,LIGHT,Warrior / Effect,4,1600,1000
3617,LED8-EN004 UR.png,Legendary Duelists: Synchro Storm,LED8-EN004,Ultra Rare,Hi-Speedroid Cork Shooter,Monster,WIND,Machine / Synchro / Tuner / Effect,3,500,1000
3618,PHRA-EN082 C.png,Phantom Rage,PHRA-EN082,Common,Jabbing Panda,Monster,WATER,Beast-Warrior / Effect,3,1500,1000
3619,LTGY-EN015 C.png,Lord of the Tachyon Galaxy,LTGY-EN015,Common,"Parsec, the Interstellar Dragon",Monster,LIGHT,Dragon / Effect,8,800,800
3620,ABPF-EN091 R.png,Absolute Powerforce,ABPF-EN091,Rare,Berfomet,Monster,DARK,Fiend / Effect,5,1400,1800
3621,REDU-EN032 C.png,Return of the Duelist,REDU-EN032,Common,Little Trooper,Monster,EARTH,Warrior / Effect,1,900,500
3622,BOSH-EN017 R.png,Breakers of Shadow,BOSH-EN017,Rare,"Twilight Ninja Getsuga, the Shogun",Monster,DARK,Warrior / Effect,8,2000,3000
3623,LED8-EN029 C.png,Legendary Duelists: Synchro Storm,LED8-EN029,Common,Necro Fleur,Monster,DARK,Plant / Effect,1,0,0
3624,ABYR-EN098 ScR.png,Abyss Rising,ABYR-EN098,Secret Rare,Thunder Sea Horse,Monster,LIGHT,Thunder / Effect,4,1600,1200
3625,BLVO-EN043 UR.png,Blazing Vortex,BLVO-EN043,Ultra Rare,Windwitch - Diamond Bell,Monster,WIND,Spellcaster / Synchro / Effect,8,2800,2400
3626,PSV-057 C.png,Pharaoh's Servant,PSV-057,Common,Bubonic Vermin,Monster,EARTH,Beast / Effect,3,900,600
3627,LOD-054 C.png,Legacy of Darkness,LOD-054,Common,Robolady,Monster,EARTH,Machine,3,450,900
3628,ANPR-EN006 C.png,Ancient Prophecy,ANPR-EN006,Common,Blackwing - Fane the Steel Chain,Monster,DARK,Winged Beast / Effect,2,500,800
3629,RIRA-EN011 SR.png,Rising Rampage,RIRA-EN011,Super Rare,Mayosenju Hitot,Monster,WIND,Beast / Pendulum / Effect,10,2000,3000
3630,ETCO-EN027 SR.png,Eternity Code,ETCO-EN027,Super Rare,"Harr, Generaider Boss of Storms",Monster,DARK,Spellcaster / Effect,9,3000,3000
3631,TSHD-EN033 C.png,The Shining Darkness,TSHD-EN033,Common,Ronintoadin,Monster,WATER,Aqua / Effect,2,100,2000
3632,CIBR-EN010 SR.png,Circuit Break,CIBR-EN010,Super Rare,Autorokket Dragon,Monster,DARK,Dragon / Effect,3,1600,1000
3633,GAOV-EN030 C.png,Galactic Overlord,GAOV-EN030,Common,Inzektor Earwig,Monster,DARK,Insect / Effect,4,1000,1000
3634,LOB-006 UR.png,Legend of Blue Eyes White Dragon,LOB-006,Ultra Rare,Gaia The Fierce Knight,Monster,EARTH,Warrior / Normal,7,2300,2100
3635,PTDN-EN093 R.png,Phantom Darkness,PTDN-EN093,Rare,Legendary Fiend,Monster,DARK,Fiend / Effect,6,1500,1800
3636,GENF-EN096 ScR.png,Generation Force,GENF-EN096,Secret Rare,Vision HERO Adoration,Monster,DARK,Warrior / Fusion / Effect,8,2800,2100
3637,RIRA-EN031 C.png,Rising Rampage,RIRA-EN031,Common,Voltester,Monster,DARK,Thunder / Effect,7,2500,1000
3638,RGBT-EN000 ScR.png,Raging Battle,RGBT-EN000,Secret Rare,Battlestorm,Monster,DARK,Winged Beast / Effect,4,1700,1000
3639,AST-031 C.png,Ancient Sanctuary,AST-031,Common,Goblin King,Monster,DARK,Fiend / Effect,1,0,0
3640,LIOV-EN094 SR.png,Lightning Overdrive,LIOV-EN094,Super Rare,Staysailor Romarin,Monster,LIGHT,Plant / Tuner / Effect,4,1600,300
3641,LOD-052 C.png,Legacy of Darkness,LOD-052,Common,Wolf Axwielder,Monster,EARTH,Beast-Warrior,4,1650,1000
3642,SOVR-EN044 UR.png,Stardust Overdrive,SOVR-EN044,Ultra Rare,Explosive Magician,Monster,LIGHT,Spellcaster / Synchro / Effect,6,2500,1800
3643,CSOC-EN027 C.png,Crossroads of Chaos,CSOC-EN027,Common,Botanical Girl,Monster,WATER,Plant / Effect,3,1300,1100
3644,CHIM-EN095 C.png,Chaos Impact,CHIM-EN095,Common,Astra Ghouls,Monster,EARTH,Zombie / Effect,5,0,2000
3645,CHIM-EN025 C.png,Chaos Impact,CHIM-EN025,Common,"Prometeor, the Burning Star",Monster,FIRE,Machine / Effect,8,2800,2000
3646,TAEV-EN009 C.png,Tactical Evolution,TAEV-EN009,Common,Chrysalis Pinny,Monster,LIGHT,Plant / Effect,2,100,700
3647,BODE-EN032 C.png,Burst of Destiny,BODE-EN032,Common,Geminize Lord Golknight,Monster,EARTH,Warrior / Gemini / Effect,4,1500,500
3648,MACR-EN087 R.png,Maximum Crisis ,MACR-EN087,Rare,SPYRAL GEAR - Last Resort,Monster,EARTH,Machine / Effect,4,1000,1000
3649,ABPF-EN029 C.png,Absolute Powerforce,ABPF-EN029,Common,Black Potan,Monster,DARK,Fiend / Effect,1,200,100
3650,PSV-041 C.png,Pharaoh's Servant,PSV-041,Common,Flame Champion,Monster,FIRE,Pyro,5,1900,1300
3651,ANPR-EN033 C.png,Ancient Prophecy,ANPR-EN033,Common,White Potan,Monster,LIGHT,Fairy / Effect,1,100,200
3652,IGAS-EN020 UR.png,Ignition Assault,IGAS-EN020,Ultra Rare,Sky Striker Ace - Roze,Monster,LIGHT,Warrior / Effect,4,1500,1500
3653,JOTL-EN084 ScR.png,Judgment of the Light,JOTL-EN084,Secret Rare,Noble Knight Drystan,Monster,LIGHT,Warrior / Effect,4,1800,800
3654,TSHD-EN015 R.png,The Shining Darkness,TSHD-EN015,Rare,Infernity Avenger,Monster,DARK,Fiend / Tuner,1,0,0
3655,DAMA-EN039 ScR.png,Dawn of Majesty,DAMA-EN039,Secret Rare,Shooting Majestic Star Dragon,Monster,WIND,Dragon / Synchro / Effect,11,4000,3300
3656,MAGO-EN028 PGR.png,Maximum Gold,MAGO-EN028,Premium Gold Rare,Herald of the Arc Light,Monster,LIGHT,Fairy / Synchro / Effect,4,600,1000
3657,IOC-070 R.png,Invasion of Chaos,IOC-070,Rare,Enraged Battle Ox,Monster,EARTH,Beast-Warrior / Effect,4,1700,1000
3658,DUEA-EN015 C.png,Duelist Alliance,DUEA-EN015,Common,Sonata the Melodious Diva,Monster,LIGHT,Fairy / Effect,3,1200,1000
3659,ABPF-EN096 ScR.png,Absolute Powerforce,ABPF-EN096,Secret Rare,Underground Arachnid,Monster,EARTH,Insect / Synchro / Effect,6,2400,1200
3660,COTD-EN026 ScR.png,Code of the Duelist,COTD-EN026,Secret Rare,"Lumina, Twilightsworn Shaman",Monster,DARK,Spellcaster / Effect,3,1000,1000
3661,CIBR-EN093 C.png,Circuit Break,CIBR-EN093,Common,Amazoness Spy,Monster,EARTH,Warrior / Effect,3,800,1200
3662,INOV-EN011 C.png,Invasion: Vengeance,INOV-EN011,Common,Cipher Mirror Knight,Monster,LIGHT,Warrior / Effect,4,0,0
3663,CRV-EN012 R.png,Cybernetic Revolution,CRV-EN012,Rare,Wroughtweiler,Monster,EARTH,Machine / Effect,3,800,1200
3664,COTD-EN008 UR.png,Code of the Duelist,COTD-EN008,Ultra Rare,Trickstar Candina,Monster,LIGHT,Fairy / Effect,4,1800,400
3665,JOTL-EN029 R.png,Judgment of the Light,JOTL-EN029,Rare,Archfiend Heiress,Monster,DARK,Fiend / Effect,3,1000,0
3666,RGBT-EN083 ScR.png,Raging Battle,RGBT-EN083,Secret Rare,Hardened Armed Dragon,Monster,EARTH,Dragon / Effect,4,1500,800
3667,ROTD-EN034 C.png,Rise of the Duelist,ROTD-EN034,Common,Red Potan,Monster,FIRE,Fairy / Effect,1,100,200
3668,NECH-EN005 C.png,The New Challengers,NECH-EN005,Common,Serenade the Melodious Diva,Monster,LIGHT,Fairy / Effect,4,400,1900
3669,POTD-EN033 UR.png,Power of the Duelist,POTD-EN033,Ultra Rare,Elemental HERO Dark Neos,Monster,DARK,Warrior / Fusion / Effect,7,2500,2000
3670,DIFO-EN002 SR.png,Dimension Force,DIFO-EN002,Super Rare,Performapal Ladyange,Monster,LIGHT,Fairy / Pendulum / Effect,3,1000,1500
3671,DUEA-EN002 SR.png,Duelist Alliance,DUEA-EN002,Super Rare,Foucault's Cannon,Monster,DARK,Spellcaster / Pendulum / Normal,5,2200,1200
3672,LON-057 C.png,Labyrinth of Nightmare,LON-057,Common,Boneheimer,Monster,WATER,Aqua,3,850,400
3673,DCR-079 C.png,Dark Crisis,DCR-079,Common,Zolga,Monster,EARTH,Fairy / Effect,4,1700,1200
3674,SECE-EN033 R.png,Secrets of Eternity,SECE-EN033,Rare,Koa'ki Meiru Overload,Monster,EARTH,Rock / Effect,4,1900,1200
3675,MFC-066 R.png,Magician's Force,MFC-066,Rare,Apprentice Magician,Monster,DARK,Spellcaster / Effect,2,400,800
3676,SOVR-EN098 ScR.png,Stardust Overdrive,SOVR-EN098,Secret Rare,Clear Vice Dragon,Monster,DARK,Dragon / Effect,8,0,0
3677,EXFO-EN017 R.png,Extreme Force,EXFO-EN017,Rare,Mekk-Knight Yellow Star,Monster,LIGHT,Psychic / Effect,7,2200,2800
3678,BOSH-EN049 R.png,Breakers of Shadow,BOSH-EN049,Rare,Hi-Speedroid Hagoita,Monster,WIND,Machine / Synchro / Effect,5,2000,1000
3679,DIFO-EN039 UR.png,Dimension Force,DIFO-EN039,Ultra Rare,Red-Eyes Zombie Dragon Lord,Monster,DARK,Zombie / Synchro / Effect,10,2800,2400
3680,RIRA-EN022 SR.png,Rising Rampage,RIRA-EN022,Super Rare,Simorgh of Darkness,Monster,DARK,Winged Beast / Effect,8,2900,2000
3681,TLM-EN002 C.png,The Lost Millennium,TLM-EN002,Common,Elemental HERO Burstinatrix,Monster,FIRE,Warrior / Normal,3,1200,800
3682,TAEV-EN036 C.png,Tactical Evolution,TAEV-EN036,Common,Razor Lizard,Monster,EARTH,Reptile / Effect,3,1500,300
3683,ABPF-EN092 R.png,Absolute Powerforce,ABPF-EN092,Rare,Chimera the Flying Mythical Beast,Monster,WIND,Beast / Fusion / Effect,6,2100,1800
3684,SOVR-EN090 R.png,Stardust Overdrive,SOVR-EN090,Rare,Dark Rabbit,Monster,DARK,Beast / Normal,4,1100,1500
3685,SHVI-EN007 R.png,Shining Victories,SHVI-EN007,Rare,Speedroid Pachingo-Kart,Monster,WIND,Machine / Effect,4,1800,1000
3686,EXFO-EN012 C.png,Extreme Force,EXFO-EN012,Common,Tindangle Protector,Monster,DARK,Fiend / Flip / Effect,3,800,1600
3687,GFP2-EN045 UR.png,Ghosts From the Past: The 2nd Haunting,GFP2-EN045,Ultra Rare,Chronicle Magician,Monster,DARK,Spellcaster / Effect,7,2500,2500
3688,LIOV-EN005 C.png,Lightning Overdrive,LIOV-EN005,Common,Springans Brothers,Monster,FIRE,Machine / Effect,4,300,1800
3689,SHVI-EN015 C.png,Shining Victories,SHVI-EN015,Common,Raidraptor - Pain Lanius,Monster,DARK,Winged Beast / Effect,1,100,100
3690,RATE-EN003 UR.png,Raging Tempest,RATE-EN003,Ultra Rare,Performapal Dag Daggerman,Monster,EARTH,Warrior / Pendulum / Effect,5,2000,600
3691,CRMS-EN082 ScR.png,Crimson Crisis,CRMS-EN082,Secret Rare,Prime Material Falcon,Monster,WIND,Winged Beast / Effect,5,2200,800
3692,ABYR-EN005 C.png,Abyss Rising,ABYR-EN005,Common,Grandram,Monster,EARTH,Rock / Effect,4,0,1400
3693,REDU-EN040 SP.png,Return of the Duelist,REDU-EN040,Short Print,Goblin Marauding Squad,Monster,EARTH,Beast-Warrior / Effect,4,1900,0
3694,BLVO-EN044 SR.png,Blazing Vortex,BLVO-EN044,Super Rare,Fabled Andwraith,Monster,LIGHT,Fiend / Synchro / Effect,6,2400,1900
3695,STOR-EN081 ScR.png,Storm of Ragnarok,STOR-EN081,Secret Rare,Vanadis of the Nordic Ascendant,Monster,DARK,Fairy / Tuner / Effect,4,1200,400
3696,MACR-EN012 C.png,Maximum Crisis ,MACR-EN012,Common,Lyrilusc - Cobalt Sparrow,Monster,WIND,Winged Beast / Effect,1,0,100
3697,ORCS-EN086 ScR.png,Order of Chaos,ORCS-EN086,Secret Rare,Tour Bus From the Underworld,Monster,DARK,Fiend / Effect,3,1000,1000
3698,SHSP-EN058 R.png,Shadow Specters,SHSP-EN058,Rare,Giganticastle,Monster,EARTH,Rock / Synchro / Effect,9,2900,2800
3699,PSV-099 C.png,Pharaoh's Servant,PSV-099,Common,Dokuroyaiba,Monster,FIRE,Fiend / Normal,3,1000,400
3700,SOFU-EN038 C.png,Soul Fusion,SOFU-EN038,Common,Diplexer Chimera,Monster,LIGHT,Cyberse / Fusion / Effect,5,2000,800
3701,LED8-EN052 C.png,Legendary Duelists: Synchro Storm,LED8-EN052,Common,Stardust Warrior,Monster,WIND,Warrior / Synchro / Effect,10,3000,2500
3702,SOVR-EN008 C.png,Stardust Overdrive,SOVR-EN008,Common,Infernity Necromancer,Monster,DARK,Fiend / Effect,3,0,2000
3703,BACH-EN001 SR.png,Battle of Chaos,BACH-EN001,Super Rare,Magikuriboh,Monster,DARK,Fiend / Effect,1,300,200
3704,BACH-EN095 C.png,Battle of Chaos,BACH-EN095,Common,Smoke Mosquito,Monster,DARK,Insect / Effect,1,0,0
3705,GLAS-EN037 ScR.png,Gladiator's Assault,GLAS-EN037,Secret Rare,Elemental HERO Plasma Vice,Monster,EARTH,Warrior / Fusion / Effect,8,2600,2300
3706,SAST-EN010 C.png,Savage Strike,SAST-EN010,Common,T.G. Booster Raptor,Monster,WIND,Dinosaur / Effect,1,400,300
3707,STOR-EN018 C.png,Storm of Ragnarok,STOR-EN018,Common,Mimir of the Nordic Ascendant,Monster,DARK,Fairy / Effect,2,600,0
3708,MRD-122 C.png,Metal Raiders,MRD-122,Common,Blue-Winged Crown,Monster,WIND,Winged Beast,4,1600,1200
3709,AST-030 C.png,Ancient Sanctuary,AST-030,Common,Lady Ninja Yae,Monster,WIND,Warrior / Effect,3,1100,200
3710,SOFU-EN022 SR.png,Soul Fusion,SOFU-EN022,Super Rare,Thunder Dragonduo,Monster,DARK,Thunder / Effect,8,2800,0
3711,STOR-EN095 C.png,Storm of Ragnarok,STOR-EN095,Common,Worm Illidan,Monster,LIGHT,Reptile / Effect,5,2000,1800
3712,PTDN-EN008 ScR.png,Phantom Darkness,PTDN-EN008,Secret Rare,Yubel - The Ultimate Nightmare,Monster,DARK,Fiend / Effect,12,0,0
3713,LOB-022 R.png,Legend of Blue Eyes White Dragon,LOB-022,Rare,Fusionist,Monster,EARTH,Beast / Fusion,3,900,700
3714,DCR-000 ScR.png,Dark Crisis,DCR-000,Secret Rare,Vampire Lord,Monster,DARK,Zombie / Effect,5,2000,1500
3715,LOD-074 C.png,Legacy of Darkness,LOD-074,Common,Super Roboyarou,Monster,EARTH,Machine / Fusion / Effect,6,1200,500
3716,GAOV-EN084 R.png,Galactic Overlord,GAOV-EN084,Rare,Lightray Grepher,Monster,LIGHT,Warrior / Effect,4,1700,1600
3717,DANE-EN024 R.png,Dark Neostorm,DANE-EN024,Rare,Star Staring Starling,Monster,WIND,Winged Beast / Effect,4,1000,1500
3718,EXFO-EN018 R.png,Extreme Force,EXFO-EN018,Rare,Mekk-Knight Red Moon,Monster,LIGHT,Psychic / Effect,7,2300,2600
3719,PTDN-EN038 C.png,Phantom Darkness,PTDN-EN038,Common,Blue Thunder T-45,Monster,LIGHT,Machine / Effect,4,1700,1000
3720,DOCS-EN082 UR.png,Dimension of Chaos,DOCS-EN082,Ultra Rare,Kozmo Strawman,Monster,LIGHT,Psychic / Effect,2,500,1800
3721,STOR-EN035 R.png,Storm of Ragnarok,STOR-EN035,Rare,Symphonic Warrior Piaano,Monster,WIND,Machine / Tuner,3,900,1300
3722,PGD-026 R.png,Pharaonic Guardian,PGD-026,Rare,Pyramid Turtle,Monster,EARTH,Zombie / Effect,4,1200,1400
3723,GFP2-EN107 UR.png,Ghosts From the Past: The 2nd Haunting,GFP2-EN107,Ultra Rare,Deskbot 001,Monster,EARTH,Machine / Tuner / Effect,1,500,500
3724,SOVR-EN014 R.png,Stardust Overdrive,SOVR-EN014,Rare,Catoblepas and the Witch of Fate,Monster,EARTH,Spellcaster / Effect,4,1800,0
3725,ROTD-EN036 C.png,Rise of the Duelist,ROTD-EN036,Common,Megalith Phul,Monster,EARTH,Rock / Ritual / Effect,2,500,2000
3726,GENF-EN010 C.png,Generation Force,GENF-EN010,Common,Crashbug Y,Monster,DARK,Fiend / Effect,3,1400,1600
3727,TLM-EN034 R.png,The Lost Millennium,TLM-EN034,Rare,Elemental Mistress Doriado,Monster,LIGHT,Spellcaster / Ritual / Effect,3,1200,1400
3728,GENF-EN021 R.png,Generation Force,GENF-EN021,Rare,Airorca,Monster,WIND,Sea Serpent / Effect,3,1400,300
3729,CBLZ-EN030 C.png,Cosmo Blazer,CBLZ-EN030,Common,Hazy Flame Sphynx,Monster,FIRE,Beast-Warrior / Effect,6,1900,1900
3730,PSV-087 C.png,Pharaoh's Servant,PSV-087,Common,Bombardment Beetle,Monster,WIND,Insect / Effect,2,400,900
3731,POTD-EN003 SR.png,Power of the Duelist,POTD-EN003,Super Rare,Neo-Spacian Aqua Dolphin,Monster,WATER,Warrior / Effect,3,600,800
3732,GAOV-EN010 C.png,Galactic Overlord,GAOV-EN010,Common,Blade Bounzer,Monster,EARTH,Warrior / Effect,4,1800,1400
3733,PTDN-EN036 C.png,Phantom Darkness,PTDN-EN036,Common,The Calculator,Monster,LIGHT,Thunder / Effect,2,0,0
3734,BODE-EN010 ScR.png,Burst of Destiny,BODE-EN010,Secret Rare,Icejade Tremora,Monster,WATER,Aqua / Effect,5,1500,1500
3735,COTD-EN023 R.png,Code of the Duelist,COTD-EN023,Rare,"World Legacy - ""World Chalice""",Monster,DARK,Machine / Effect,5,0,0
3736,DCR-069 R.png,Dark Crisis,DCR-069,Rare,Darkbishop Archfiend,Monster,WATER,Fiend / Effect,3,300,1400
3737,SOD-EN028 C.png,Soul of the Duelist,SOD-EN028,Common,Unshaven Angler,Monster,WATER,Fish / Effect,4,1500,1600
3738,FET-EN001 C.png,Flaming Eternity,FET-EN001,Common,Space Mambo,Monster,WATER,Fish,4,1700,1000
3739,MRD-124 SSP.png,Metal Raiders,MRD-124,Super Short Print,Gazelle the King of Mythical Beasts,Monster,EARTH,Beast / Normal,4,1500,1200
3740,PRIO-EN095 C.png,Primal Origin,PRIO-EN095,Common,Gimmick Puppet Des Troy,Monster,DARK,Machine / Effect,4,1200,2000
3741,DAMA-EN028 C.png,Dawn of Majesty,DAMA-EN028,Common,Doombearer Psychopompos,Monster,EARTH,Zombie / Tuner / Effect,2,0,0
3742,SOFU-EN088 SR.png,Soul Fusion,SOFU-EN088,Super Rare,Noble Knight Iyvanne,Monster,LIGHT,Warrior / Effect,4,1700,1600
3743,SHVI-EN025 UR.png,Shining Victories,SHVI-EN025,Ultra Rare,Amorphage Lechery,Monster,EARTH,Dragon / Pendulum / Effect,2,1350,0
3744,TDGS-EN021 C.png,The Duelist Genesis,TDGS-EN021,Common,Psychic Snail,Monster,EARTH,Psychic / Effect,4,1900,1200
3745,RDS-EN013 C.png,Rise of Destiny,RDS-EN013,Common,Element Magician,Monster,LIGHT,Spellcaster / Effect,4,1500,1200
3746,FOTB-EN010 C.png,Force of the Breaker,FOTB-EN010,Common,Volcanic Scattershot,Monster,FIRE,Pyro / Effect,2,500,0
3747,MAGO-EN025 PGR.png,Maximum Gold,MAGO-EN025,Premium Gold Rare,Gaia the Dragon Champion,Monster,WIND,Dragon / Fusion,7,2600,2100
3748,DIFO-EN092 SR.png,Dimension Force,DIFO-EN092,Super Rare,Motor Frenzy,Monster,DARK,Machine / Effect,6,2100,1200
3749,MAGO-EN107 R.png,Maximum Gold,MAGO-EN107,Rare,Darklord Nasten,Monster,DARK,Fairy / Effect,7,2600,2600
3750,MFC-004 SR.png,Magician's Force,MFC-004,Super Rare,X-Head Cannon,Monster,LIGHT,Machine / Normal,4,1800,1500
3751,EXFO-EN083 SR.png,Extreme Force,EXFO-EN083,Super Rare,Vendread Core,Monster,DARK,Zombie / Effect,1,0,500
3752,CROS-EN024 UR.png,Crossed Souls,CROS-EN024,Ultra Rare,"Zefraxi, Treasure of the Yang Zing",Monster,EARTH,Wyrm / Pendulum / Effect,3,1500,0
3753,LIOV-EN030 C.png,Lightning Overdrive,LIOV-EN030,Common,Clock Arc,Monster,DARK,Machine / Pendulum / Effect,4,600,1200
3754,SOVR-EN043 SR.png,Stardust Overdrive,SOVR-EN043,Super Rare,Black Brutdrago,Monster,FIRE,Dragon / Synchro / Effect,8,3000,2600
3755,LTGY-EN043 SP.png,Lord of the Tachyon Galaxy,LTGY-EN043,Short Print,Green Duston,Monster,WIND,Fiend / Effect,1,0,1000
3756,RGBT-EN030 C.png,Raging Battle,RGBT-EN030,Common,Master Gig,Monster,EARTH,Psychic / Effect,8,2600,1400
3757,LOB-070 UR.png,Legend of Blue Eyes White Dragon,LOB-070,Ultra Rare,Red-Eyes Black Dragon,Monster,DARK,Dragon / Normal,7,2400,2000
3758,DUEA-EN046 SP.png,Duelist Alliance,DUEA-EN046,Short Print,Spy-C-Spy,Monster,FIRE,Warrior / Effect,3,1200,1300
3759,MRD-003 UR.png,Metal Raiders,MRD-003,Ultra Rare,Summoned Skull,Monster,DARK,Fiend / Normal,6,2500,1200
3760,STOR-EN001 C.png,Storm of Ragnarok,STOR-EN001,Common,Cosmic Compass,Monster,EARTH,Machine / Effect,1,100,300
3761,LOD-061 C.png,Legacy of Darkness,LOD-061,Common,Woodland Sprite,Monster,EARTH,Plant / Effect,3,900,400
3762,LTGY-EN038 R.png,Lord of the Tachyon Galaxy,LTGY-EN038,Rare,"Redox, Dragon Ruler of Boulders",Monster,EARTH,Dragon / Effect,7,1600,3000
3763,EXVC-EN022 R.png,Extreme Victory,EXVC-EN022,Rare,Buster Blaster,Monster,EARTH,Machine / Union,1,0,0
3764,MRD-053 C.png,Metal Raiders,MRD-053,Common,Disk Magician,Monster,DARK,Machine,4,1350,1000
3765,DOCS-EN009 C.png,Dimension of Chaos,DOCS-EN009,Common,Fluffal Wings,Monster,LIGHT,Fairy / Effect,1,100,100
3766,CROS-EN027 C.png,Crossed Souls,CROS-EN027,Common,"Zefraxa, Flame Beast of the Nekroz",Monster,FIRE,Dragon / Pendulum / Effect,5,2000,1000
3767,STBL-EN038 UR.png,Starstrike Blast,STBL-EN038,Ultra Rare,Supreme Arcanite Magician,Monster,LIGHT,Spellcaster / Fusion / Effect,10,1400,2800
3768,RATE-EN038 R.png,Raging Tempest,RATE-EN038,Rare,Shinobaron Peacock,Monster,WIND,Winged Beast / Ritual / Spirit / Effect,8,3000,2500
3769,PHSW-EN023 R.png,Photon Shockwave,PHSW-EN023,Rare,Wind-Up Knight,Monster,LIGHT,Warrior / Effect,4,1800,1200
